"","anio","jurisdicion_nombre","edad_madre","semana_gestacion","sexo","nacimientos_cantidad","educacion"
"12595",2019,"Buenos Aires","30 a 34","37 a 41","femenino",113,"Primaria/C. EGB Incompleta"
"12596",2019,"Buenos Aires","30 a 34","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"12597",2019,"Buenos Aires","30 a 34","32 a 36","femenino",4,"Primaria/C. EGB Completa"
"12598",2019,"Buenos Aires","30 a 34","32 a 36","femenino",20,"Primaria/C. EGB Completa"
"12599",2019,"Formosa","20 a 24","32 a 36","femenino",3,"Primaria/C. EGB Completa"
"12600",2019,"Formosa","20 a 24","37 a 41","femenino",6,"Primaria/C. EGB Completa"
"12601",2019,"Chaco","20 a 24","37 a 41","femenino",183,"Secundaria/Polimodal Completa"
"12602",2019,"Buenos Aires","25 a 29","32 a 36","femenino",2,"Sin instrucción"
"12603",2019,"Buenos Aires","25 a 29","32 a 36","femenino",2,"Primaria/C. EGB Incompleta"
"12604",2019,"Chaco","20 a 24","32 a 36","femenino",30,"Secundaria/Polimodal Completa"
"12605",2019,"Buenos Aires","25 a 29","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"12606",2019,"Córdoba","35 a 39","37 a 41","femenino",13,"Primaria/C. EGB Completa"
"12607",2019,"Chubut","25 a 29","32 a 36","femenino",1,"Primaria/C. EGB Incompleta"
"12608",2019,"Buenos Aires","25 a 29","28 a 31","femenino",34,"Secundaria/Polimodal Completa"
"12609",2019,"Chubut","25 a 29","37 a 41","femenino",36,"Secundaria/Polimodal Incompleta"
"12610",2019,"Buenos Aires","25 a 29","28 a 31","femenino",2,"Secundaria/Polimodal Completa"
"12611",2019,"Buenos Aires","35 a 39","37 a 41","femenino",795,"Secundaria/Polimodal Completa"
"12612",2019,"La Pampa","20 a 24","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"12613",2019,"La Pampa","20 a 24","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"12614",2019,"La Pampa","20 a 24","37 a 41","femenino",4,"Secundaria/Polimodal Incompleta"
"12615",2019,"La Pampa","20 a 24","37 a 41","femenino",35,"Secundaria/Polimodal Incompleta"
"12616",2019,"La Pampa","20 a 24","37 a 41","femenino",83,"Secundaria/Polimodal Incompleta"
"12617",2019,"La Pampa","20 a 24","32 a 36","femenino",2,"Secundaria/Polimodal Completa"
"12618",2019,"La Pampa","20 a 24","32 a 36","femenino",6,"Secundaria/Polimodal Completa"
"12619",2019,"La Pampa","20 a 24","37 a 41","femenino",3,"Secundaria/Polimodal Completa"
"12620",2019,"Chaco","20 a 24","32 a 36","femenino",3,"Secundaria/Polimodal Completa"
"12621",2019,"Catamarca","30 a 34","37 a 41","femenino",62,"Secundaria/Polimodal Completa"
"12622",2019,"Chubut","25 a 29","28 a 31","femenino",1,"Secundaria/Polimodal Incompleta"
"12623",2019,"Buenos Aires","25 a 29","28 a 31","femenino",4,"Secundaria/Polimodal Completa"
"12624",2019,"Corrientes","20 a 24","32 a 36","femenino",7,"Primaria/C. EGB Completa"
"12625",2019,"Catamarca","30 a 34","37 a 41","femenino",1,"Secundaria/Polimodal Completa"
"12626",2019,"Catamarca","30 a 34","42 y más","femenino",1,"Secundaria/Polimodal Completa"
"12627",2019,"La Pampa","15 a 19","32 a 36","femenino",3,"Secundaria/Polimodal Incompleta"
"12628",2019,"La Pampa","15 a 19","37 a 41","femenino",25,"Secundaria/Polimodal Incompleta"
"12629",2019,"La Pampa","15 a 19","37 a 41","femenino",2,"Secundaria/Polimodal Completa"
"12630",2019,"La Pampa","15 a 19","37 a 41","femenino",12,"Secundaria/Polimodal Completa"
"12631",2019,"La Pampa","20 a 24","24 a 27","femenino",1,"Primaria/C. EGB Completa"
"12632",2019,"La Pampa","20 a 24","37 a 41","femenino",14,"Primaria/C. EGB Completa"
"12633",2019,"La Pampa","20 a 24","32 a 36","femenino",4,"Secundaria/Polimodal Incompleta"
"12634",2019,"Buenos Aires","30 a 34","37 a 41","femenino",130,"Primaria/C. EGB Incompleta"
"12635",2019,"Corrientes","15 a 19","32 a 36","femenino",1,"Secundaria/Polimodal Completa"
"12636",2019,"La Pampa","20 a 24","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"12637",2019,"La Pampa","20 a 24","37 a 41","femenino",3,"Terciaria/Universitaria Incompleta"
"12638",2019,"La Pampa","20 a 24","37 a 41","femenino",6,"Terciaria/Universitaria Incompleta"
"12639",2019,"La Pampa","20 a 24","37 a 41","femenino",3,"Terciaria/Universitaria Incompleta"
"12640",2019,"La Pampa","20 a 24","37 a 41","femenino",3,"Terciaria/Universitaria Completa"
"12641",2019,"Buenos Aires","20 a 24","28 a 31","femenino",3,"Secundaria/Polimodal Incompleta"
"12642",2019,"Formosa","20 a 24","24 a 27","femenino",2,"Secundaria/Polimodal Incompleta"
"12643",2019,"Córdoba","20 a 24","28 a 31","femenino",1,"Secundaria/Polimodal Incompleta"
"12644",2019,"Córdoba","20 a 24","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"12645",2019,"Salta","15 a 19","32 a 36","femenino",8,"Primaria/C. EGB Completa"
"12646",2019,"Buenos Aires","20 a 24","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12647",2019,"Buenos Aires","20 a 24","37 a 41","femenino",15,"Terciaria/Universitaria Completa"
"12648",2019,"CABA","35 a 39","37 a 41","femenino",225,"Secundaria/Polimodal Completa"
"12649",2019,"CABA","30 a 34","42 y más","femenino",2,"Secundaria/Polimodal Incompleta"
"12650",2019,"CABA","30 a 34","37 a 41","femenino",64,"Secundaria/Polimodal Incompleta"
"12651",2019,"Chaco","15 a 19","32 a 36","femenino",13,"Secundaria/Polimodal Incompleta"
"12652",2019,"Catamarca","30 a 34","37 a 41","femenino",77,"Secundaria/Polimodal Completa"
"12653",2019,"Buenos Aires","35 a 39","32 a 36","femenino",6,"Primaria/C. EGB Completa"
"12654",2019,"Buenos Aires","25 a 29","28 a 31","femenino",8,"Secundaria/Polimodal Completa"
"12655",2019,"CABA","30 a 34","37 a 41","femenino",1,"Primaria/C. EGB Completa"
"12656",2019,"Córdoba","40 a 44","37 a 41","femenino",25,"Primaria/C. EGB Completa"
"12657",2019,"Salta","25 a 29","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12658",2019,"Salta","25 a 29","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12659",2019,"Buenos Aires","25 a 29","Sin especif","femenino",11,"Secundaria/Polimodal Completa"
"12660",2019,"Salta","30 a 34","32 a 36","femenino",3,"Secundaria/Polimodal Incompleta"
"12661",2019,"Salta","30 a 34","37 a 41","femenino",37,"Secundaria/Polimodal Incompleta"
"12662",2019,"Salta","30 a 34","37 a 41","femenino",112,"Secundaria/Polimodal Incompleta"
"12663",2019,"Salta","30 a 34","24 a 27","femenino",1,"Secundaria/Polimodal Completa"
"12664",2019,"Salta","30 a 34","Sin especif","femenino",3,"Secundaria/Polimodal Completa"
"12665",2019,"Buenos Aires","20 a 24","32 a 36","femenino",2,"Terciaria/Universitaria Completa"
"12666",2019,"Salta","35 a 39","37 a 41","femenino",64,"Primaria/C. EGB Completa"
"12667",2019,"Salta","35 a 39","37 a 41","femenino",4,"Secundaria/Polimodal Incompleta"
"12668",2019,"Buenos Aires","25 a 29","24 a 27","femenino",1,"Primaria/C. EGB Incompleta"
"12669",2019,"CABA","35 a 39","37 a 41","femenino",13,"Secundaria/Polimodal Completa"
"12670",2019,"Salta","40 a 44","24 a 27","femenino",1,"Primaria/C. EGB Incompleta"
"12671",2019,"Salta","40 a 44","37 a 41","femenino",11,"Primaria/C. EGB Incompleta"
"12672",2019,"Salta","40 a 44","42 y más","femenino",1,"Primaria/C. EGB Incompleta"
"12673",2019,"Salta","40 a 44","Menos de 22","femenino",1,"Primaria/C. EGB Completa"
"12674",2019,"Salta","40 a 44","28 a 31","femenino",1,"Primaria/C. EGB Completa"
"12675",2019,"Salta","40 a 44","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"12676",2019,"Salta","40 a 44","32 a 36","femenino",2,"Primaria/C. EGB Completa"
"12677",2019,"Salta","40 a 44","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"12678",2019,"Salta","40 a 44","37 a 41","femenino",22,"Primaria/C. EGB Completa"
"12679",2019,"Salta","40 a 44","42 y más","femenino",1,"Primaria/C. EGB Completa"
"12680",2019,"Córdoba","20 a 24","32 a 36","femenino",2,"Terciaria/Universitaria Incompleta"
"12681",2019,"Salta","40 a 44","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"12682",2019,"Salta","40 a 44","Sin especif","femenino",1,"Secundaria/Polimodal Incompleta"
"12683",2019,"Salta","40 a 44","37 a 41","femenino",3,"Secundaria/Polimodal Completa"
"12684",2019,"Salta","40 a 44","37 a 41","femenino",22,"Secundaria/Polimodal Completa"
"12685",2019,"Salta","40 a 44","37 a 41","femenino",49,"Secundaria/Polimodal Completa"
"12686",2019,"Salta","40 a 44","37 a 41","femenino",30,"Secundaria/Polimodal Completa"
"12687",2019,"Salta","40 a 44","28 a 31","femenino",1,"Terciaria/Universitaria Incompleta"
"12688",2019,"Salta","40 a 44","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"12689",2019,"Salta","40 a 44","37 a 41","femenino",8,"Terciaria/Universitaria Incompleta"
"12690",2019,"Salta","40 a 44","37 a 41","femenino",12,"Terciaria/Universitaria Incompleta"
"12691",2019,"Salta","40 a 44","24 a 27","femenino",1,"Terciaria/Universitaria Completa"
"12692",2019,"Salta","40 a 44","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12693",2019,"Salta","40 a 44","37 a 41","femenino",3,"Terciaria/Universitaria Completa"
"12694",2019,"Salta","De 45 y más","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"12695",2019,"Salta","De 45 y más","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"12696",2019,"Salta","De 45 y más","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"12697",2019,"Salta","De 45 y más","37 a 41","femenino",3,"Terciaria/Universitaria Incompleta"
"12698",2019,"Salta","De 45 y más","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12699",2019,"Salta","De 45 y más","37 a 41","femenino",4,"Terciaria/Universitaria Completa"
"12700",2019,"Salta","De 45 y más","37 a 41","femenino",2,"Terciaria/Universitaria Completa"
"12701",2019,"Tucumán","De 45 y más","32 a 36","femenino",1,"Secundaria/Polimodal Completa"
"12702",2019,"Catamarca","30 a 34","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"12703",2019,"Catamarca","35 a 39","32 a 36","femenino",2,"Secundaria/Polimodal Incompleta"
"12704",2019,"Buenos Aires","35 a 39","37 a 41","femenino",8,"Secundaria/Polimodal Completa"
"12705",2019,"Catamarca","30 a 34","37 a 41","femenino",8,"Primaria/C. EGB Completa"
"12706",2019,"Catamarca","30 a 34","37 a 41","femenino",4,"Secundaria/Polimodal Completa"
"12707",2019,"CABA","40 a 44","37 a 41","femenino",15,"Secundaria/Polimodal Incompleta"
"12708",2019,"CABA","40 a 44","32 a 36","femenino",5,"Secundaria/Polimodal Completa"
"12709",2019,"Entre Ríos","25 a 29","32 a 36","femenino",15,"Secundaria/Polimodal Completa"
"12710",2019,"Entre Ríos","25 a 29","37 a 41","femenino",29,"Secundaria/Polimodal Completa"
"12711",2019,"Entre Ríos","25 a 29","37 a 41","femenino",155,"Secundaria/Polimodal Completa"
"12712",2019,"Salta","40 a 44","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12713",2019,"Chubut","25 a 29","37 a 41","femenino",3,"Secundaria/Polimodal Incompleta"
"12714",2019,"Chubut","25 a 29","32 a 36","femenino",6,"Secundaria/Polimodal Completa"
"12715",2019,"Buenos Aires","40 a 44","37 a 41","femenino",1,"Sin instrucción"
"12716",2019,"Chubut","35 a 39","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12717",2019,"Chubut","40 a 44","37 a 41","femenino",5,"Secundaria/Polimodal Incompleta"
"12718",2019,"Chubut","40 a 44","37 a 41","femenino",11,"Terciaria/Universitaria Completa"
"12719",2019,"Chubut","De 45 y más","37 a 41","femenino",1,"Secundaria/Polimodal Completa"
"12720",2019,"Chaco","25 a 29","Sin especif","femenino",1,"Terciaria/Universitaria Completa"
"12721",2019,"Buenos Aires","20 a 24","32 a 36","femenino",7,"Terciaria/Universitaria Completa"
"12722",2019,"Chubut","15 a 19","32 a 36","femenino",1,"Secundaria/Polimodal Completa"
"12723",2019,"Río Negro","20 a 24","37 a 41","femenino",29,"Terciaria/Universitaria Incompleta"
"12724",2019,"Río Negro","20 a 24","Sin especif","femenino",1,"Terciaria/Universitaria Incompleta"
"12725",2019,"Salta","35 a 39","42 y más","femenino",1,"Secundaria/Polimodal Incompleta"
"12726",2019,"Salta","35 a 39","Sin especif","femenino",1,"Secundaria/Polimodal Incompleta"
"12727",2019,"Salta","35 a 39","32 a 36","femenino",4,"Secundaria/Polimodal Completa"
"12728",2019,"Salta","35 a 39","37 a 41","femenino",1,"Secundaria/Polimodal Completa"
"12729",2019,"Salta","35 a 39","Sin especif","femenino",1,"Secundaria/Polimodal Completa"
"12730",2019,"Salta","35 a 39","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"12731",2019,"Salta","35 a 39","37 a 41","femenino",19,"Terciaria/Universitaria Incompleta"
"12732",2019,"Salta","35 a 39","32 a 36","femenino",2,"Terciaria/Universitaria Completa"
"12733",2019,"Salta","35 a 39","37 a 41","femenino",6,"Terciaria/Universitaria Completa"
"12734",2019,"Buenos Aires","30 a 34","28 a 31","femenino",3,"Primaria/C. EGB Completa"
"12735",2019,"Formosa","Menor de 15","37 a 41","femenino",1,"Sin instrucción"
"12736",2019,"La Pampa","35 a 39","32 a 36","femenino",1,"Secundaria/Polimodal Completa"
"12737",2019,"La Pampa","35 a 39","37 a 41","femenino",3,"Secundaria/Polimodal Completa"
"12738",2019,"La Pampa","35 a 39","37 a 41","femenino",12,"Terciaria/Universitaria Incompleta"
"12739",2019,"CABA","De 45 y más","37 a 41","femenino",1,"Secundaria/Polimodal Completa"
"12740",2019,"CABA","De 45 y más","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"12741",2019,"CABA","De 45 y más","37 a 41","femenino",1,"Secundaria/Polimodal Completa"
"12742",2019,"Formosa","35 a 39","28 a 31","femenino",1,"Primaria/C. EGB Completa"
"12743",2019,"Chubut","25 a 29","37 a 41","femenino",90,"Secundaria/Polimodal Incompleta"
"12744",2019,"Chubut","25 a 29","28 a 31","femenino",3,"Secundaria/Polimodal Completa"
"12745",2019,"Chubut","25 a 29","32 a 36","femenino",3,"Secundaria/Polimodal Completa"
"12746",2019,"Chaco","15 a 19","37 a 41","femenino",91,"Primaria/C. EGB Completa"
"12747",2019,"Buenos Aires","20 a 24","28 a 31","femenino",4,"Secundaria/Polimodal Incompleta"
"12748",2019,"Entre Ríos","40 a 44","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12749",2019,"Corrientes","25 a 29","37 a 41","femenino",11,"Terciaria/Universitaria Incompleta"
"12750",2019,"Corrientes","25 a 29","37 a 41","femenino",30,"Terciaria/Universitaria Incompleta"
"12751",2019,"Corrientes","25 a 29","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"12752",2019,"Corrientes","25 a 29","42 y más","femenino",3,"Terciaria/Universitaria Incompleta"
"12753",2019,"Corrientes","25 a 29","32 a 36","femenino",2,"Terciaria/Universitaria Completa"
"12754",2019,"Corrientes","25 a 29","32 a 36","femenino",2,"Terciaria/Universitaria Completa"
"12755",2019,"Buenos Aires","20 a 24","28 a 31","femenino",1,"Terciaria/Universitaria Completa"
"12756",2019,"Buenos Aires","20 a 24","28 a 31","femenino",1,"Terciaria/Universitaria Completa"
"12757",2019,"Chaco","Menor de 15","37 a 41","femenino",1,"Secundaria/Polimodal Completa"
"12758",2019,"Catamarca","20 a 24","32 a 36","femenino",4,"Secundaria/Polimodal Completa"
"12759",2019,"Catamarca","20 a 24","32 a 36","femenino",7,"Secundaria/Polimodal Completa"
"12760",2019,"Catamarca","20 a 24","32 a 36","femenino",2,"Terciaria/Universitaria Incompleta"
"12761",2019,"Buenos Aires","25 a 29","28 a 31","femenino",2,"Secundaria/Polimodal Completa"
"12762",2019,"Buenos Aires","25 a 29","32 a 36","femenino",231,"Secundaria/Polimodal Completa"
"12763",2019,"Corrientes","20 a 24","32 a 36","femenino",6,"Primaria/C. EGB Completa"
"12764",2019,"Corrientes","20 a 24","32 a 36","femenino",5,"Primaria/C. EGB Completa"
"12765",2019,"Córdoba","40 a 44","32 a 36","femenino",5,"Primaria/C. EGB Completa"
"12766",2019,"Córdoba","40 a 44","37 a 41","femenino",1,"Primaria/C. EGB Completa"
"12767",2019,"Corrientes","25 a 29","37 a 41","femenino",47,"Terciaria/Universitaria Incompleta"
"12768",2019,"CABA","20 a 24","37 a 41","femenino",85,"Secundaria/Polimodal Completa"
"12769",2019,"Buenos Aires","25 a 29","32 a 36","femenino",7,"Primaria/C. EGB Incompleta"
"12770",2019,"Buenos Aires","25 a 29","32 a 36","femenino",99,"Secundaria/Polimodal Incompleta"
"12771",2019,"Chaco","20 a 24","37 a 41","femenino",121,"Primaria/C. EGB Completa"
"12772",2019,"Catamarca","30 a 34","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"12773",2019,"Catamarca","30 a 34","37 a 41","femenino",1,"Primaria/C. EGB Completa"
"12774",2019,"Formosa","15 a 19","32 a 36","femenino",3,"Secundaria/Polimodal Incompleta"
"12775",2019,"Formosa","20 a 24","32 a 36","femenino",11,"Terciaria/Universitaria Incompleta"
"12776",2019,"Formosa","20 a 24","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"12777",2019,"Formosa","20 a 24","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"12778",2019,"Formosa","20 a 24","37 a 41","femenino",33,"Terciaria/Universitaria Incompleta"
"12779",2019,"Formosa","20 a 24","37 a 41","femenino",23,"Terciaria/Universitaria Incompleta"
"12780",2019,"Formosa","20 a 24","Sin especif","femenino",1,"Terciaria/Universitaria Incompleta"
"12781",2019,"Formosa","20 a 24","37 a 41","femenino",1,"Terciaria/Universitaria Completa"
"12782",2019,"Formosa","20 a 24","37 a 41","femenino",12,"Terciaria/Universitaria Completa"
"12783",2019,"Formosa","20 a 24","37 a 41","femenino",7,"Terciaria/Universitaria Completa"
"12784",2019,"Formosa","25 a 29","32 a 36","femenino",1,"Primaria/C. EGB Incompleta"
"12785",2019,"San Luis","Menor de 15","37 a 41","femenino",1,"Primaria/C. EGB Incompleta"
"12786",2019,"San Luis","Menor de 15","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"12787",2019,"San Luis","15 a 19","32 a 36","femenino",2,"Primaria/C. EGB Completa"
"12788",2019,"San Luis","15 a 19","32 a 36","femenino",4,"Secundaria/Polimodal Incompleta"
"12789",2019,"San Luis","15 a 19","42 y más","femenino",2,"Secundaria/Polimodal Incompleta"
"12790",2019,"San Luis","15 a 19","37 a 41","femenino",4,"Secundaria/Polimodal Completa"
"12791",2019,"San Luis","15 a 19","37 a 41","femenino",11,"Secundaria/Polimodal Completa"
"12792",2019,"San Luis","15 a 19","37 a 41","femenino",24,"Secundaria/Polimodal Completa"
"12793",2019,"CABA","De 45 y más","37 a 41","femenino",1,"Primaria/C. EGB Completa"
"12794",2019,"Formosa","35 a 39","32 a 36","femenino",1,"Primaria/C. EGB Incompleta"
"12795",2019,"Buenos Aires","15 a 19","Sin especif","femenino",1,"Secundaria/Polimodal Incompleta"
"12796",2019,"CABA","30 a 34","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"12797",2019,"CABA","De 45 y más","37 a 41","femenino",7,"Secundaria/Polimodal Completa"
"12798",2019,"Buenos Aires","15 a 19","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12799",2019,"Buenos Aires","15 a 19","37 a 41","femenino",2,"Terciaria/Universitaria Completa"
"12800",2019,"Buenos Aires","15 a 19","37 a 41","femenino",8,"Terciaria/Universitaria Completa"
"12801",2019,"Córdoba","40 a 44","32 a 36","femenino",1,"Secundaria/Polimodal Completa"
"12802",2019,"Buenos Aires","20 a 24","32 a 36","femenino",3,"Primaria/C. EGB Completa"
"12803",2019,"Buenos Aires","20 a 24","37 a 41","femenino",674,"Primaria/C. EGB Completa"
"12804",2019,"Buenos Aires","20 a 24","37 a 41","femenino",1604,"Primaria/C. EGB Completa"
"12805",2019,"Buenos Aires","20 a 24","32 a 36","femenino",67,"Secundaria/Polimodal Completa"
"12806",2019,"Corrientes","25 a 29","28 a 31","femenino",1,"Terciaria/Universitaria Completa"
"12807",2019,"Corrientes","35 a 39","32 a 36","femenino",2,"Terciaria/Universitaria Completa"
"12808",2019,"Corrientes","35 a 39","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12809",2019,"CABA","De 45 y más","37 a 41","femenino",3,"Secundaria/Polimodal Incompleta"
"12810",2019,"Buenos Aires","25 a 29","32 a 36","femenino",86,"Secundaria/Polimodal Completa"
"12811",2019,"CABA","30 a 34","32 a 36","femenino",5,"Primaria/C. EGB Completa"
"12812",2019,"Buenos Aires","30 a 34","Sin especif","femenino",1,"Primaria/C. EGB Incompleta"
"12813",2019,"Buenos Aires","30 a 34","24 a 27","femenino",9,"Primaria/C. EGB Completa"
"12814",2019,"Chaco","15 a 19","37 a 41","femenino",6,"Primaria/C. EGB Completa"
"12815",2019,"CABA","De 45 y más","37 a 41","femenino",3,"Terciaria/Universitaria Incompleta"
"12816",2019,"Buenos Aires","35 a 39","22 a 23","femenino",1,"Primaria/C. EGB Completa"
"12817",2019,"Buenos Aires","35 a 39","Sin especif","femenino",1,"Primaria/C. EGB Incompleta"
"12818",2019,"Catamarca","25 a 29","37 a 41","femenino",14,"Primaria/C. EGB Completa"
"12819",2019,"Buenos Aires","35 a 39","Sin especif","femenino",17,"Primaria/C. EGB Completa"
"12820",2019,"Buenos Aires","35 a 39","32 a 36","femenino",77,"Secundaria/Polimodal Completa"
"12821",2019,"Buenos Aires","35 a 39","Sin especif","femenino",10,"Secundaria/Polimodal Completa"
"12822",2019,"Buenos Aires","35 a 39","24 a 27","femenino",2,"Terciaria/Universitaria Incompleta"
"12823",2019,"Buenos Aires","35 a 39","24 a 27","femenino",1,"Terciaria/Universitaria Incompleta"
"12824",2019,"Buenos Aires","35 a 39","28 a 31","femenino",4,"Terciaria/Universitaria Incompleta"
"12825",2019,"Buenos Aires","35 a 39","32 a 36","femenino",9,"Terciaria/Universitaria Incompleta"
"12826",2019,"Buenos Aires","35 a 39","32 a 36","femenino",2,"Terciaria/Universitaria Incompleta"
"12827",2019,"Buenos Aires","35 a 39","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"12828",2019,"Buenos Aires","35 a 39","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"12829",2019,"Buenos Aires","35 a 39","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"12830",2019,"Santa Fe","20 a 24","28 a 31","femenino",1,"Terciaria/Universitaria Completa"
"12831",2019,"Buenos Aires","35 a 39","Sin especif","femenino",3,"Terciaria/Universitaria Incompleta"
"12832",2019,"Buenos Aires","35 a 39","Sin especif","femenino",1,"Terciaria/Universitaria Incompleta"
"12833",2019,"Buenos Aires","35 a 39","Sin especif","femenino",1,"Terciaria/Universitaria Incompleta"
"12834",2019,"Buenos Aires","35 a 39","Menos de 22","femenino",1,"Terciaria/Universitaria Completa"
"12835",2019,"Buenos Aires","35 a 39","24 a 27","femenino",1,"Terciaria/Universitaria Completa"
"12836",2019,"Buenos Aires","35 a 39","28 a 31","femenino",5,"Terciaria/Universitaria Completa"
"12837",2019,"Buenos Aires","35 a 39","28 a 31","femenino",11,"Terciaria/Universitaria Completa"
"12838",2019,"Chubut","35 a 39","37 a 41","femenino",36,"Secundaria/Polimodal Incompleta"
"12839",2019,"Santa Fe","25 a 29","24 a 27","femenino",1,"Secundaria/Polimodal Incompleta"
"12840",2019,"Santa Fe","25 a 29","32 a 36","femenino",41,"Secundaria/Polimodal Incompleta"
"12841",2019,"Santa Fe","25 a 29","32 a 36","femenino",37,"Secundaria/Polimodal Incompleta"
"12842",2019,"Santa Fe","25 a 29","37 a 41","femenino",220,"Secundaria/Polimodal Incompleta"
"12843",2019,"Buenos Aires","40 a 44","37 a 41","femenino",35,"Primaria/C. EGB Incompleta"
"12844",2019,"Buenos Aires","40 a 44","28 a 31","femenino",1,"Primaria/C. EGB Completa"
"12845",2019,"Buenos Aires","40 a 44","32 a 36","femenino",14,"Secundaria/Polimodal Incompleta"
"12846",2019,"Buenos Aires","40 a 44","32 a 36","femenino",21,"Secundaria/Polimodal Incompleta"
"12847",2019,"Buenos Aires","40 a 44","37 a 41","femenino",3,"Secundaria/Polimodal Incompleta"
"12848",2019,"Buenos Aires","40 a 44","28 a 31","femenino",2,"Secundaria/Polimodal Completa"
"12849",2019,"Buenos Aires","40 a 44","28 a 31","femenino",1,"Secundaria/Polimodal Completa"
"12850",2019,"Buenos Aires","40 a 44","22 a 23","femenino",1,"Terciaria/Universitaria Completa"
"12851",2019,"Buenos Aires","40 a 44","22 a 23","femenino",1,"Terciaria/Universitaria Completa"
"12852",2019,"Buenos Aires","40 a 44","24 a 27","femenino",1,"Terciaria/Universitaria Completa"
"12853",2019,"Buenos Aires","40 a 44","24 a 27","femenino",1,"Terciaria/Universitaria Completa"
"12854",2019,"Buenos Aires","40 a 44","24 a 27","femenino",1,"Terciaria/Universitaria Completa"
"12855",2019,"Buenos Aires","40 a 44","24 a 27","femenino",1,"Terciaria/Universitaria Completa"
"12856",2019,"Buenos Aires","40 a 44","28 a 31","femenino",4,"Terciaria/Universitaria Completa"
"12857",2019,"Buenos Aires","40 a 44","32 a 36","femenino",5,"Terciaria/Universitaria Completa"
"12858",2019,"Buenos Aires","40 a 44","32 a 36","femenino",23,"Terciaria/Universitaria Completa"
"12859",2019,"CABA","40 a 44","28 a 31","femenino",1,"Secundaria/Polimodal Completa"
"12860",2019,"Buenos Aires","40 a 44","32 a 36","femenino",11,"Terciaria/Universitaria Completa"
"12861",2019,"CABA","40 a 44","28 a 31","femenino",2,"Terciaria/Universitaria Completa"
"12862",2019,"Buenos Aires","De 45 y más","32 a 36","femenino",1,"Primaria/C. EGB Incompleta"
"12863",2019,"Buenos Aires","De 45 y más","32 a 36","femenino",1,"Primaria/C. EGB Incompleta"
"12864",2019,"Buenos Aires","De 45 y más","37 a 41","femenino",1,"Primaria/C. EGB Incompleta"
"12865",2019,"Buenos Aires","De 45 y más","37 a 41","femenino",10,"Primaria/C. EGB Completa"
"12866",2019,"Buenos Aires","De 45 y más","37 a 41","femenino",1,"Primaria/C. EGB Completa"
"12867",2019,"Buenos Aires","De 45 y más","32 a 36","femenino",1,"Secundaria/Polimodal Completa"
"12868",2019,"Buenos Aires","De 45 y más","37 a 41","femenino",1,"Secundaria/Polimodal Completa"
"12869",2019,"Buenos Aires","De 45 y más","37 a 41","femenino",20,"Secundaria/Polimodal Completa"
"12870",2019,"Buenos Aires","De 45 y más","37 a 41","femenino",4,"Terciaria/Universitaria Incompleta"
"12871",2019,"Buenos Aires","De 45 y más","37 a 41","femenino",8,"Terciaria/Universitaria Incompleta"
"12872",2019,"Buenos Aires","De 45 y más","37 a 41","femenino",6,"Terciaria/Universitaria Incompleta"
"12873",2019,"Buenos Aires","De 45 y más","28 a 31","femenino",2,"Terciaria/Universitaria Completa"
"12874",2019,"Buenos Aires","De 45 y más","37 a 41","femenino",4,"Terciaria/Universitaria Completa"
