fecha,oficina_cf,provincia,provincia_id,pais_destino,pais_destino_id,pais_destino_id_iso_3166_1,continente,mercaderia_certificada,transporte,tn
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESPAÑA,410,ESP,Europa,Cereza Fresca,AVION,3.360
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,BRASIL,203,BRA,América,Semilla de Soja,AVION,0.001
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,FRANCIA,412,FRA,Europa,Grano de Trigo,AVION,0.018
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,FRANCIA,412,FRA,Europa,Semilla de Maíz,OTRO,0.001
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,FRANCIA,412,FRA,Europa,Grano de Cebada Malteado,AVION,0.001
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ALEMANIA,438,DEU,Europa,Tabaco Despalillado,AVION,0.003
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Cereza Fresca,AVION,3.360
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,CANADA,204,CAN,América,Cereza Fresca,AVION,4.680
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,CANADA,204,CAN,América,Higo Fresco,AVION,1.008
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,HONG KONG - R.A.E. CHINA,341,HKG,Asia,Higo Fresco,AVION,2.534
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,CHILE,208,CHL,América,Cono de Pino,AVION,0.002
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,MALASIA,326,MYS,Asia,Higo Fresco,AVION,0.336
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,QATAR,322,QAT,Asia,Higo Fresco,AVION,1.008
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ARABIA SAUDITA,302,SAU,Asia,Cereza Fresca,AVION,0.440
2020-01-13,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ARABIA SAUDITA,302,SAU,Asia,Higo Fresco,AVION,0.336
2020-01-13,SANTO TOME,Corrientes,18,BRASIL,203,BRA,América,Grano de Poroto,CAMION,56.000
2020-01-13,SANTO TOME,Corrientes,18,BRASIL,203,BRA,América,Ajo Fresco,CAMION,25.000
2020-01-13,VILLA CONSTITUCION,Santa Fe,82,BRASIL,203,BRA,América,Grano de Arveja,CAMION,56.000
2020-01-13,VILLA CONSTITUCION,Santa Fe,82,TAILANDIA,335,THA,Asia,Grano de Trigo,BODEGA,47500.000
2020-01-13,ROSARIO,Santa Fe,82,BRASIL,203,BRA,América,Grano de Trigo,BODEGA,16500.000
2020-01-13,ROSARIO,Santa Fe,82,FILIPINAS,312,PHL,Asia,Grano de Trigo,BODEGA,25076.000
2020-01-13,ROSARIO,Santa Fe,82,COLOMBIA,205,COL,América,Aceite de Soja,BODEGA,2500.000
2020-01-13,ROSARIO,Santa Fe,82,VIETNAM,337,VNM,Asia,Harina de Soja,BODEGA,31930.000
2020-01-13,ROSARIO,Santa Fe,82,VIETNAM,337,VNM,Asia,Grano de Maíz,BODEGA,34600.000
2020-01-13,ROSARIO,Santa Fe,82,INDONESIA,316,IDN,Asia,Grano de Trigo,BODEGA,34098.000
2020-01-13,ROSARIO,Santa Fe,82,KOSOVO,,,,Soja texturizada,CONT,59.120
2020-01-13,ROSARIO,Santa Fe,82,ARABIA SAUDITA,302,SAU,Asia,Grano de Maíz,BODEGA,47000.000
2020-01-13,ROSARIO,Santa Fe,82,HONDURAS,216,HND,América,Soja texturizada,CONT,18.680
2020-01-13,ROSARIO,Santa Fe,82,BANGLADESH,345,BGD,Asia,Harina de Soja,BODEGA,42201.620
2020-01-13,CENTENARIO,Neuquén,58,BRASIL,203,BRA,América,Manzana Fresca,CAMION,69.916
2020-01-13,CENTENARIO,Neuquén,58,BRASIL,203,BRA,América,Nectarín Fresco,CAMION,1.008
2020-01-13,GENERAL ALVEAR,Corrientes,18,BRASIL,203,BRA,América,Grano de Arroz Pulido,CAMION,294.340
2020-01-13,GUALEGUAYCHU,Entre Ríos,30,URUGUAY,225,URY,América,Afrechillo de Arroz,CAMION,23.240
2020-01-13,GUALEGUAYCHU,Entre Ríos,30,URUGUAY,225,URY,América,Grano de Maíz Partido,CAMION,118.480
2020-01-13,GUALEGUAYCHU,Entre Ríos,30,URUGUAY,225,URY,América,Rollizo de eucalipto rosado Descortezado,CAMION,61.700
2020-01-13,PASO DE LOS LIBRES,Corrientes,18,BRASIL,203,BRA,América,Grano de Girasol,CAMION,49.896
2020-01-13,PASO DE LOS LIBRES,Corrientes,18,BRASIL,203,BRA,América,Semilla de Rye Grass,CAMION,75.000
2020-01-13,PUERTO DE ZARATE,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Grano de Arroz Con cáscara,CONT,37.050
2020-01-13,PUERTO DE ZARATE,Buenos Aires,06,ESPAÑA,410,ESP,Europa,Grano de garbanzo partido,CONT,25.000
2020-01-13,PUERTO DE ZARATE,Buenos Aires,06,FEDERACIÓN RUSA,444,RUS,Europa,Grano de Maní Partido,CONT,25.000
2020-01-13,PUERTO DE ZARATE,Buenos Aires,06,PAKISTAN,332,PAK,Asia,Grano de Garbanzo,CONT,115.000
2020-01-13,PUENTE INTERNACIONAL SAN IGNACIO DE LOYOLA CLORINDA (RA)- COLONIA FALCON (P),Formosa,34,PARAGUAY,221,PRY,América,Ajo Fresco,CAMION,8.514
2020-01-13,PUENTE INTERNACIONAL SAN IGNACIO DE LOYOLA CLORINDA (RA)- COLONIA FALCON (P),Formosa,34,PARAGUAY,221,PRY,América,Tomate Fresco,CAMION,59.550
2020-01-13,BERNARDO DE IRIGOYEN,Misiones,54,BRASIL,203,BRA,América,Grano de Garbanzo,CAMION,27.000
2020-01-13,BERNARDO DE IRIGOYEN,Misiones,54,BRASIL,203,BRA,América,Grano de Alpiste,CAMION,27.000
2020-01-13,BERNARDO DE IRIGOYEN,Misiones,54,BRASIL,203,BRA,América,Grano de Lino,CAMION,28.500
2020-01-13,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,BRASIL,203,BRA,América,Ajo Fresco,CAMION,486.800
2020-01-13,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,BRASIL,203,BRA,América,Grano de Garbanzo,CAMION,26.000
2020-01-13,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,BRASIL,203,BRA,América,Grano de Alpiste,CAMION,28.500
2020-01-13,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,PARAGUAY,221,PRY,América,Pellet de aserrín de pino,CAMION,75.000
2020-01-13,VILLA REGINA,Río Negro,62,BRASIL,203,BRA,América,Pera Fresca,CAMION,50.400
2020-01-13,VILLA REGINA,Río Negro,62,BRASIL,203,BRA,América,Manzana Fresca,CAMION,22.230
2020-01-13,VILLA REGINA,Río Negro,62,CHINA,310,CHN,Asia,Cereza Fresca,CONT,28.800
2020-01-13,BAHIA BLANCA,Buenos Aires,06,ECUADOR,210,ECU,América,Harina de Trigo,CONT,161.000
2020-01-13,BAHIA BLANCA,Buenos Aires,06,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Cebada,BODEGA,29110.000
2020-01-13,BAHIA BLANCA,Buenos Aires,06,INDONESIA,316,IDN,Asia,Grano de Trigo,BODEGA,23894.000
2020-01-13,BAHIA BLANCA,Buenos Aires,06,TAILANDIA,335,THA,Asia,Grano de Trigo,BODEGA,24000.000
2020-01-13,SAN JAVIER,Misiones,54,BRASIL,203,BRA,América,Ajo Fresco,CAMION,319.000
2020-01-13,SAN JAVIER,Misiones,54,BRASIL,203,BRA,América,Hoja de lechuga,CAMION,19.080
2020-01-13,LUJAN,Buenos Aires,06,COLOMBIA,205,COL,América,Harina de Trigo,CONT,22.000
2020-01-13,BRANDSEN,Buenos Aires,06,ITALIA,417,ITA,Europa,Grano de Garbanzo,CONT,69.750
2020-01-13,PUENTE INTERNACIONAL SALVADOR MAZZA (RA) - POCITOS (BO),Salta,66,BOLIVIA,202,BOL,América,Grano de Trigo,CAMION,145.000
2020-01-13,GOBERNADOR VIRASORO,Corrientes,18,BOLIVIA,202,BOL,América,Yerba Mate,CAMION,25.823
2020-01-13,PARANA,Entre Ríos,30,URUGUAY,225,URY,América,Grano de Maíz,CAMION,142.970
2020-01-13,ALEJANDRO ROCA,Córdoba,14,REINO UNIDO,426,GBR,Europa,Grano de Maní,CONT,75.050
2020-01-13,ALEJANDRO ROCA,Córdoba,14,REINO UNIDO,426,GBR,Europa,Grano de Maní Partido,CONT,74.680
2020-01-13,ALEJANDRO ROCA,Córdoba,14,FEDERACIÓN RUSA,444,RUS,Europa,Grano de Maní,CONT,99.860
2020-01-13,ALEJANDRO ROCA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní,CONT,175.100
2020-01-13,ALEJANDRO ROCA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Partido,CONT,219.950
2020-01-13,ALEJANDRO ROCA,Córdoba,14,ALEMANIA,438,DEU,Europa,Grano de Maní,CONT,25.000
2020-01-13,ALEJANDRO ROCA,Córdoba,14,GRECIA,413,GRC,Europa,Grano de Maní,CONT,50.120
2020-01-13,RIO CUARTO,Córdoba,14,ESPAÑA,410,ESP,Europa,Grano de Maní Blancheado,CONT,25.180
2020-01-13,RIO CUARTO,Córdoba,14,POLONIA,424,POL,Europa,Grano de Maní Partido Blancheado,CONT,25.140
2020-01-13,RIO CUARTO,Córdoba,14,CHILE,208,CHL,América,Grano de Maíz,CAMION,112.000
2020-01-13,RIO CUARTO,Córdoba,14,CHILE,208,CHL,América,Sémola de Maíz,CAMION,50.000
2020-01-13,RIO CUARTO,Córdoba,14,SUDAFRICA,159,ZAF,Africa,Grano de Maní Partido Blancheado,CONT,276.340
2020-01-13,CONCORDIA,Entre Ríos,30,BELGICA,406,BEL,Europa,Grano de Arroz Partido,CONT,80.000
2020-01-13,CONCORDIA,Entre Ríos,30,BRASIL,203,BRA,América,Grano de Arroz Pulido,CAMION,78.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,PERU,222,PER,América,Grano de Poroto,CONT,65.450
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ESTADOS UNIDOS,212,USA,América,Grano de Poroto,CONT,39.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ESTADOS UNIDOS,212,USA,América,Semilla de Sorgo,AVION,0.014
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ESTADOS UNIDOS,212,USA,América,Arándano Congelado,CONT,47.900
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,REINO UNIDO,426,GBR,Europa,Grano de Poroto,CONT,50.010
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,POLONIA,424,POL,Europa,Grano de Chía,CONT,20.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ITALIA,417,ITA,Europa,Grano de Garbanzo,CONT,68.580
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,TURQUIA,436,TUR,Europa,Grano de Poroto,CONT,108.820
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,COLOMBIA,205,COL,América,Grano de Garbanzo,CONT,46.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,COLOMBIA,205,COL,América,Almidón de Trigo,CONT,300.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,TAIWAN,313,TWN,Asia,Almidón de Trigo,CONT,209.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ECUADOR,210,ECU,América,Almidón de Trigo,CONT,380.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,PAISES BAJOS (HOLANDA),423,NLD,Europa,Azucar,CONT,300.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,MEXICO,218,MEX,América,Madera de pino aserrada,CONT,57.715
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ISRAEL,319,ISR,Asia,Grano de Poroto,CONT,46.770
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,VENEZUELA,226,VEN,América,Grano de Poroto,CONT,96.600
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ARGELIA,102,DZA,Africa,Grano de Maíz Pisingallo,CONT,128.600
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,CHINA,310,CHN,Asia,Rollizo de quina colorada descortezado,CONT,52.760
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,HUNGRIA,414,HUN,Europa,Grano de Poroto,CONT,21.450
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Garbanzo,CONT,96.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,INDONESIA,316,IDN,Asia,Fibra de Algodón,CONT,24.730
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,PANAMA,220,PAN,América,Oleina Vegetal,CONT,133.500
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,CANADA,204,CAN,América,Cereza Fresca,CONT,16.800
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,CANADA,204,CAN,América,Frutilla Congelada,CONT,44.450
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,PAKISTAN,332,PAK,Asia,Grano de Poroto,CONT,117.040
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,PAKISTAN,332,PAK,Asia,Grano de Garbanzo,CONT,360.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,CHILE,208,CHL,América,Grano de Maní Partido Blancheado,CAMION,25.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,CHILE,208,CHL,América,Yerba Mate,CAMION,25.431
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,MALASIA,326,MYS,Asia,Almidón de Trigo,CONT,95.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,REPUBLICA CHECA,451,CZE,Europa,Grano de Poroto,CONT,66.800
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ANGOLA,149,AGO,Africa,Grano de Maíz Pisingallo,CONT,52.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,SRI LANKA (CEYLAN),307,LKA,Asia,Grano de Poroto Mungo,CONT,72.000
2020-01-14,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,MONTENEGRO,453,MNE,Europa,Grano de Poroto,CONT,46.160
2020-01-14,OBERÁ,Misiones,54,ESPAÑA,410,ESP,Europa,Yerba Mate,CONT,18.000
2020-01-14,RIO TERCERO,Córdoba,14,TURQUIA,436,TUR,Europa,Grano de Maíz Pisingallo,CONT,100.000
2020-01-14,RIO TERCERO,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní,CONT,75.780
2020-01-14,CORDOBA,Córdoba,14,CHILE,208,CHL,América,Grano de Garbanzo,CAMION,56.000
2020-01-14,MENDOZA,Mendoza,50,ESTADOS UNIDOS,212,USA,América,Ajo Fresco,CAMION|CONT,20.454
2020-01-14,MENDOZA,Mendoza,50,ESTADOS UNIDOS,212,USA,América,Ajo Fresco,CONT,19.584
2020-01-14,MENDOZA,Mendoza,50,ESTADOS UNIDOS,212,USA,América,Semilla de Coliflor,AVION,0.000
2020-01-14,MENDOZA,Mendoza,50,BRASIL,203,BRA,América,Ajo Fresco,CAMION,165.300
2020-01-14,MENDOZA,Mendoza,50,BRASIL,203,BRA,América,Ajo Fresco,CONT,22.600
2020-01-14,MENDOZA,Mendoza,50,BRASIL,203,BRA,América,Tomate Fresco,CAMION,22.464
2020-01-14,MENDOZA,Mendoza,50,AUSTRALIA,501,AUS,Oceanía,Ajo Fresco,CAMION|CONT,22.000
2020-01-14,MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Coriandro,CAMION,15.000
2020-01-14,MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Coriandro Partido,CAMION,9.000
2020-01-14,SALTA,Salta,66,ESPAÑA,410,ESP,Europa,Grano de Poroto,CONT,48.000
2020-01-14,SALTA,Salta,66,ITALIA,417,ITA,Europa,Grano de Poroto,CONT,100.000
2020-01-14,SALTA,Salta,66,TURQUIA,436,TUR,Europa,Grano de Poroto,CONT,150.000
2020-01-14,SALTA,Salta,66,COLOMBIA,205,COL,América,Grano de Poroto,CAMION|CONT|FERRO,24.000
2020-01-14,SALTA,Salta,66,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Chía,AVION,0.001
2020-01-14,SALTA,Salta,66,ALEMANIA,438,DEU,Europa,Azucar,CAMION|CONT|FERRO,145.000
2020-01-14,SALTA,Salta,66,CHILE,208,CHL,América,Grano de Poroto,CAMION,56.000
2020-01-14,SALTA,Salta,66,CHILE,208,CHL,América,Grano de Maíz Pisingallo,CAMION,56.000
2020-01-14,SALTA,Salta,66,PARAGUAY,221,PRY,América,Tabaco Despalillado,CAMION,46.000
2020-01-14,SALTA,Salta,66,PARAGUAY,221,PRY,América,Palo de tabaco,CAMION,46.000
2020-01-14,SALTA,Salta,66,BOLIVIA,202,BOL,América,Grano de Trigo,CAMION,720.000
2020-01-14,SALTA,Salta,66,ARMENIA,349,ARM,Asia,Tabaco Despalillado,CONT,198.000
2020-01-14,MAR DEL PLATA,Buenos Aires,06,BOLIVIA,202,BOL,América,Papa Congelada Precocida,CAMION,49.896
2020-01-14,SAN RAFAEL,Mendoza,50,BRASIL,203,BRA,América,Ciruela Desecada sin Carozo,CAMION,24.500
2020-01-14,NECOCHEA,Buenos Aires,06,CHILE,208,CHL,América,Grano de Cebada Malteado,CAMION,221.030
2020-01-14,SAN JUAN,San Juan,70,FEDERACIÓN RUSA,444,RUS,Europa,Uva Fresca,CONT,213.528
2020-01-14,SAN JUAN,San Juan,70,BRASIL,203,BRA,América,Pasa de Uva,CAMION,24.500
2020-01-14,SAN JUAN,San Juan,70,BRASIL,203,BRA,América,Uva Fresca,CAMION,21.274
2020-01-14,SAN JUAN,San Juan,70,PAISES BAJOS (HOLANDA),423,NLD,Europa,Ajo Fresco,CAMION|CONT,44.400
2020-01-14,SAN MIGUEL DE TUCUMAN,Tucumán,90,BRASIL,203,BRA,América,Cáscara de Limón Deshidratada,CONT,97.570
2020-01-14,SAN MIGUEL DE TUCUMAN,Tucumán,90,GUATEMALA,213,GTM,América,Grano de Poroto Partido,CAMION|CONT|FERRO,43.000
2020-01-14,SAN MIGUEL DE TUCUMAN,Tucumán,90,GUATEMALA,213,GTM,América,Grano de Poroto Partido,CONT|FERRO,72.430
2020-01-14,SAN MIGUEL DE TUCUMAN,Tucumán,90,MEXICO,218,MEX,América,Cáscara de Limón Deshidratada,CONT,238.971
2020-01-14,SAN MIGUEL DE TUCUMAN,Tucumán,90,ALEMANIA,438,DEU,Europa,Azucar,CAMION|CONT|FERRO,80.000
2020-01-14,SAN MIGUEL DE TUCUMAN,Tucumán,90,VENEZUELA,226,VEN,América,Grano de Poroto,CONT|FERRO,1039.220
2020-01-14,SAN MIGUEL DE TUCUMAN,Tucumán,90,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Poroto,CONT|FERRO,45.630
2020-01-14,TUNUYAN,Mendoza,50,BRASIL,203,BRA,América,Ajo Fresco,CAMION,23.000
2020-01-14,RIVADAVIA MENDOZA,Mendoza,50,ESTADOS UNIDOS,212,USA,América,Ajo Fresco,CAMION|CONT,21.773
2020-01-14,RIVADAVIA MENDOZA,Mendoza,50,BRASIL,203,BRA,América,Ajo Fresco,CAMION,123.000
2020-01-14,RIVADAVIA MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Maíz,CAMION,252.340
2020-01-14,RIVADAVIA MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Soja,CAMION,194.850
2020-01-14,RIVADAVIA MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Maíz Partido,CAMION,25.770
2020-01-14,RIVADAVIA MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Arroz Partido,CAMION,28.150
2020-01-14,RIVADAVIA MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Sorgo Partido,CAMION,56.600
2020-01-14,SAN PEDRO,Buenos Aires,06,POLONIA,424,POL,Europa,Grano de Maíz Pisingallo,CONT,120.000
2020-01-14,SAN PEDRO,Buenos Aires,06,GUATEMALA,213,GTM,América,Grano de Girasol,CONT,23.000
2020-01-14,SAN PEDRO,Buenos Aires,06,EL SALVADOR,211,SLV,América,Grano de Maíz Pisingallo,CONT,50.800
2020-01-14,SAN PEDRO,Buenos Aires,06,INDIA,315,IND,Asia,Grano de Maíz Pisingallo,CONT,77.980
2020-01-14,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Pera Fresca,CAMION,4.142
2020-01-14,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Manzana Fresca,CAMION,45.741
2020-01-14,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Papa Fresca,CAMION,32.000
2020-01-14,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Naranja Fresca,CAMION,142.250
2020-01-14,GENERAL DEHEZA,Córdoba,14,REINO UNIDO,426,GBR,Europa,Grano de Maní,CONT,23.420
2020-01-14,GENERAL DEHEZA,Córdoba,14,ESPAÑA,410,ESP,Europa,Grano de Maní Blancheado,CONT,25.000
2020-01-14,GENERAL DEHEZA,Córdoba,14,ITALIA,417,ITA,Europa,Grano de Maní Blancheado,CONT,25.000
2020-01-14,GENERAL DEHEZA,Córdoba,14,FEDERACIÓN RUSA,444,RUS,Europa,Grano de Maní Partido Blancheado,CONT,25.000
2020-01-14,GENERAL DEHEZA,Córdoba,14,FEDERACIÓN RUSA,444,RUS,Europa,Grano de Maní,CONT,50.080
2020-01-14,GENERAL DEHEZA,Córdoba,14,ECUADOR,210,ECU,América,Grano de Maíz Pisingallo,CONT,104.000
2020-01-14,GENERAL DEHEZA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Partido Blancheado,CONT,74.910
2020-01-14,GENERAL DEHEZA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Blancheado,CONT,25.000
2020-01-14,GENERAL DEHEZA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní,CONT,49.800
2020-01-14,GENERAL DEHEZA,Córdoba,14,LETONIA,441,LVA,Europa,Grano de Maní Partido Blancheado,CONT,25.000
2020-01-14,GENERAL DEHEZA,Córdoba,14,ARGELIA,102,DZA,Africa,Grano de Maíz Pisingallo,CONT,130.000
2020-01-14,GENERAL DEHEZA,Córdoba,14,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Maní Blancheado,AVION,0.001
2020-01-14,GENERAL DEHEZA,Córdoba,14,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Maní,AVION,0.001
2020-01-14,GENERAL DEHEZA,Córdoba,14,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Manteca de Maní,AVION,0.003
2020-01-14,GENERAL DEHEZA,Córdoba,14,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grana de maní tostado,AVION,0.001
2020-01-14,GENERAL DEHEZA,Córdoba,14,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Maní Tostado Salado,AVION,0.004
2020-01-14,GENERAL DEHEZA,Córdoba,14,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Maní Tostado,AVION,0.012
2020-01-14,GENERAL DEHEZA,Córdoba,14,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Arándano Deshidratado,AVION,0.001
2020-01-14,GENERAL DEHEZA,Córdoba,14,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Mix de Grano Tostado,AVION,0.002
2020-01-14,GENERAL DEHEZA,Córdoba,14,BULGARIA,407,BGR,Europa,Grano de Maní Blancheado,CONT,25.000
2020-01-14,GENERAL DEHEZA,Córdoba,14,LITUANIA,442,LTU,Europa,Grano de Maní Partido Blancheado,CONT,23.500
2020-01-14,GENERAL DEHEZA,Córdoba,14,COREA DEL SUR,309,KOR,Asia,Grano de Maní Partido Tostado,CONT,24.000
