"";"X.U.FEFF.Fecha";"Periodo";"Mes";"Hab";"Medida";"valor";"Relacion";"Nivel";"Latitud";"Longitud"
"143";"29/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"144";"29/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"145";"30/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"146";"30/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"147";"30/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"148";"30/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"149";"30/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"150";"30/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"151";"1/5/2020 00:00";2020;"mayo";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"152";"1/5/2020 00:00";2020;"mayo";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"153";"1/5/2020 00:00";2020;"mayo";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"154";"1/5/2020 00:00";2020;"mayo";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"155";"1/5/2020 00:00";2020;"mayo";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"156";"1/5/2020 00:00";2020;"mayo";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"157";"2/5/2020 00:00";2020;"mayo";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"158";"2/5/2020 00:00";2020;"mayo";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"159";"2/5/2020 00:00";2020;"mayo";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"160";"2/5/2020 00:00";2020;"mayo";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"161";"2/5/2020 00:00";2020;"mayo";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"162";"2/5/2020 00:00";2020;"mayo";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"163";"3/5/2020 00:00";2020;"mayo";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"164";"3/5/2020 00:00";2020;"mayo";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"165";"3/5/2020 00:00";2020;"mayo";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"166";"3/5/2020 00:00";2020;"mayo";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"167";"3/5/2020 00:00";2020;"mayo";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"168";"3/5/2020 00:00";2020;"mayo";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"169";"4/5/2020 00:00";2020;"mayo";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"170";"4/5/2020 00:00";2020;"mayo";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"171";"4/5/2020 00:00";2020;"mayo";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
